round_id,round_label,palace_group,program_idx,title,program_type_from_list,schedule_summary,image_url_from_list,image_alt,detail_url,detail_palace,detail_title,detail_category_in_title,status,program_type,participation_type,period,time,place,capacity,contact,detail_text,detail_image_url
28,11회,경복궁,706,2025년 국제심포지엄 및 시연회,공연,,https://www.kh.or.kr/jnrepo/upload/jnPrgFestivalProgram/202509/234bc5069cb04613a7e9da142a65c712_1759129048356.jpg,2025 줄타기 심포지엄,https://www.kh.or.kr/program/view/menu/1292?viewType=ach&idx=706&searchRound=28&searchStTime=&searchEnTime=&searchField=homeAll&searchText=,경복궁,2025년 국제심포지엄 및 시연회,공연,종료,공연,사전예약,2025-10-10~2025-10-10,,집옥재,,,"경복궁 집옥재에서 열리는 「 2025 줄타기 국제심포지엄 」 은 한국 줄타기의 유네스코 인류무형유산 등재 14 주년을 기념하는 자리입니다 . 국내외 전문가들이 모여 한국 줄타기의 전통과 해외 사례를 공유하며 그 가치를 새롭게 조명할 예정입니다 . 또한 집옥재 앞마당에서는 국가무형유산 줄타기보존회의 특별 공연이 마련되어 있어 , 한국 전통 줄타기의 진수를 현장에서 직접 경험하실 수 있습니다 . [ 행사안내 ]  행사기간 : 2025 년 10 월 10 일 ( 금 )  행사시간 : 14:00~16:40  행사장소 : 경복궁 집옥재 내부 _ 국제심포지엄 (14:00~15:50) 경복궁 집옥재 앞마당 _ 줄타기 시연회 (16:00~16:40)  참여인원 : 총 300 명 내외 * 경복궁 집옥재 내부에서 진행되는 국제심포지엄은 사전 예약에 따른 지정석으로만 진행됩니다 . 다만 집옥재 앞마당에서 열리는 줄타기 시연회는 누구나 자유롭게 보실 수 있습니다 .  관람연령 : 전 연령 가능 * 국제심포지엄은 좌석 지정제로 운영되는 행사로 , 48 개월 미만 아동은 보호자 동반하에 1 명까지만 입장이 가능합니다 . [ 프로그램 안내 ]  프로그램 안내 [ 참가자 등록 ] 국제심포지엄 참석자 등록 [ 개회식 ] 국가유산진흥원장 개회사 & 사진촬영 [ 세션 1] 한국의 줄타기 역사와 미래 [ 세션 2] 해외 줄타기의 스포츠 접목 및 무형유산으로써 활용 사례 [ 특별세션 ] 유네스코 인가 NGO 국가유산진흥원 활동 소개 [ 시연회 ] 국가무형유산 줄타기보존회 [ 사전접수 안내 ]  사전접수 안내 - 국제심포지엄 참가비 : 무료 * 경복궁 집옥재에서 열리는 국제심포지엄 및 시연회 행사는 무료지만 , 경복궁 입장 시 입장권을 별도로 구매하셔서 입장하셔야 합니다 . ( 한복 착용자는 무료 입장 가능 ) * 집옥재 심포지엄의 경우 사전예약하신분들은 집옥재 앞 교부처에서 좌석 배정표를 받으시고 입장하시면 됩니다 . ( 좌석 배정표는 선착순 지급 ) * 사전예약이 확정되신 참가자분들에게는 행사 2 일 전 안내 문자를 발송해 드립니다 . * 참가자 개인정보는 ( 참석 확인 , 안내사항 전달 ) 외에는 사용하지 않음을 알립니다 . - 사전접수처 : 구글예약 * 국가유산진흥원 홈페이지 및 웹포스터 QR( 링크 )  오픈일 : 2025. 9. 30.  행사 유의사항 - 관람 시 유의사항 * 행사 중 플래시 사용 , 삼각대 사용 , 음식물 반입을 금합니다 . - 우천 시 안내 * 국제심포지엄 행사는 예정대로 진행되며 , 줄타기 시연회는 다음날로 순연되어 진행될 수 있습니다 .",https://www.kh.or.kr/jnrepo/upload/jnPrgFestivalProgram/202509/234bc5069cb04613a7e9da142a65c712_1759129048356.jpg
28,11회,경복궁,693,경복궁 한복 연향,공식행사,,https://www.kh.or.kr/jnrepo/upload/jnPrgFestivalProgram/202509/914416a11fde4e04b79834fe3b970133_1757545440117.jpg,썸네일,https://www.kh.or.kr/program/view/menu/1292?viewType=ach&idx=693&searchRound=28&searchStTime=&searchEnTime=&searchField=homeAll&searchText=,경복궁,경복궁 한복 연향,공식행사,종료,공식행사,사전예약,2025-10-08~2025-10-09,,경복궁 일대,"일 1,500명",티켓문의 : 1588-7890 / 행사운영 : 1522-2295,,https://www.kh.or.kr/jnrepo/upload/jnPrgFestivalProgram/202509/914416a11fde4e04b79834fe3b970133_1757545440117.jpg
28,11회,경복궁,673,궁중문화축전 스탬프 투어(하반기),체험,,https://www.kh.or.kr/jnrepo/upload/jnPrgFestivalProgram/202509/9596313897234749a7209898641a93bb_1758178257328.jpg,썸네일,https://www.kh.or.kr/program/view/menu/1292?viewType=ach&idx=673&searchRound=28&searchStTime=&searchEnTime=&searchField=homeAll&searchText=,경복궁,궁중문화축전 스탬프 투어(하반기),체험,종료,체험,현장참여,2025-10-08~2025-10-12,,4대궁 및 종묘,,,"2025 가을 궁중문화축전 스탬프투어 4 대궁과 종묘를 5 일간 누비며 스탬프를 모아보세요 . 역사적 장소를 배경으로 추억도 쌓고 건강과 리워드는 덤으로 ! 궁중문화축전을 가장 알차게 즐길 수 있는 궁중문화축전 스탬프 투어 , 10 월 8 일부터 시작됩니다 . - 일시 : 10. 8.( 수 )~10. 12.( 일 ) 9:00~18:00 / 총 5 일간 - 장소 : 4 대궁 ( 경복궁 , 창덕궁 , 덕수궁 , 창경궁 ) 및 종묘 [ 참여 방법 ] ① 각 궁의 종합 안내소에서 스탬프 활동지를 수령합니다 . ( 경복궁 , 덕수궁 , 창덕궁 , 창경궁 종합안내소 / 활동지 소진 시 선착순 마감 ) ② 4 대궁 및 종묘의 스탬프 스팟 10 곳을 방문하여 스탬프를 획득합니다 . ③ 경복궁 종합안내소에서 완주 기념품을 수령합니다 . 구분 스탬프존 위치 경복궁(2개소) 집옥재 / 향원정 창덕궁(1개소) 낙선재 덕수궁(2개소) 정관헌 / 준명당 창경궁(3개소) 명정전 / 통명전 / 대온실 종묘(2개소) 정전 / 영녕전 * 스탬프 투어를 완주하신 분들께 광복 80 주년을 기념해 마련한 특별 기념품을 드립니다 . 독립운동의 역사를 담은 문화유산 활용 상품으로 그 의미를 함께 나누고자 합니다 . * 완주 기념품은 상품 재고에 따라 조기 종료될 수 있습니다 . [ 상품 ](선착순 증정) ① (1~50 등) 한국 광복군 서명문 태극기 보아털 담요 ② (51~100 등) 윤봉길 의사 선서문 텀블러 ③ (101~300 등) 독립운동가 기념 배지 ④ (300 등 ~) 태극기 엽서 + 볼펜 + 책갈피 세트 [ 유의사항 ] ① 궁별 입장료는 별도입니다 . ② 완주 기념품은 축전 기간 내 지정된 수령처 ( 경복궁 흥례문 광장 내 종합안내소 ) 에서만 지급됩니다 . ③ 기념품 중복 수령은 불가하며 1 인 1 회 참여만 가능합니다 . ④ 준비된 기념품 수량 소진 시 조기 마감될 수 있습니다 . ⑤ 부정 사용 적발 시 기념품 지급 제한됩니다 .",https://www.kh.or.kr/jnrepo/upload/jnPrgFestivalProgram/202509/9596313897234749a7209898641a93bb_1758178257328.jpg
28,11회,경복궁,660,수문장 교대의식(하반기),재현,"일,월,수,목,금,토 10:00 / 14:00",https://www.kh.or.kr/jnrepo/upload/jnPrgFestivalProgram/202509/0ba9317a9bbc4751a80a7eee7f48b92d_1758046092562.JPG,수문장 교대의식,https://www.kh.or.kr/program/view/menu/1292?viewType=ach&idx=660&searchRound=28&searchStTime=&searchEnTime=&searchField=homeAll&searchText=,경복궁,수문장 교대의식(하반기),재현,종료,재현,현장참여,2025-10-08~2025-10-12,"일,월,수,목,금,토 10:00 / 14:00",경복궁 홍례문 광장,,,"1. 행사명 : 수문장 교대의식 2. 행사기간 : 연중 * 경복궁 휴궁일 (화) 제외 3. 행사장소 : 경복궁 광화문 2002년 시작된 경복궁 수문장 교대의식은 조선시대 왕실 호위문화를 상징하는 대표적인 전통문화행사입니다. ‘조선왕조실록’예종(睿宗) 1년(1469) 수문장제도의 시행 기록을 역사적 근거로 하여 재구성된 이 행사는 당시의 복식 및 무기 등을 복원하여 조선 전기(前期) 군인들의 모습을 생생하게 재현하는 것에 초점을 맞추고 있습니다. 4. 수문장 교대의식 프로그램 안내 <상설행사> ○ 수문장 교대의식 - 가장 큰 규모를 자랑하는 수문장 교대의식은 1일 2회, 약 70명의 수문군과 15명의 취타대가 등장하며 진행됩니다. 수문장 교대의식은 수문장 군례 및 광화문 안전여부 확인, 근무 교대 순의 절차로 이루어 집니다. - 행사시간 : 10:00, 14:00(소요시간 20분) ○ 광화문 파수의식 - 광화문 파수의식은 1일 2회 진행되며, 약 15명의 광화문 파수군과 취타대가 등장합니다. 파수군의 무기 관리 및 근무 태도를 확인하는 '적간(摘奸)'을 통하여 광화문을 지키는 군사들을 점검하고 근무 교대합니다. - 행사시간 : 11:00, 13:00(소요시간 10분) ○ 광화문 입직근무 - 광화문에 파수군이 근무 서고 있는 것을 '입직근무'라고 지칭하고 있습니다. 수문장 교대의식과 광화문 파수의식 때 입직근무 교대를 하게 되며, 비 또는 눈이 오는 날에도 전통 비옷인 '우장(雨裝)'을 입고 광화문 근무를 섭니다. - 행사시간 : 교대의식 및 파수의식 후 광화문 입직근무(매시간) ○ 수문군 공개훈련 - 1일 2회 진행 되는 경복궁 협생문 앞에서 진행되는 수문군 공개훈련은 수문장 지휘 아래 근무 교대 연습 및 군사 훈련 등의 모습을 볼 수 있습니다. - 행사시간 : 09:35, 13:35(소요시간 15분)",https://www.kh.or.kr/jnrepo/upload/jnPrgFestivalProgram/202509/0ba9317a9bbc4751a80a7eee7f48b92d_1758046092562.JPG
28,11회,경복궁,659,2025년 경복궁 생과방(하반기),체험,"일,월,수,목,금,토 10:00 / 11:40 / 13:50 / 15:30",https://www.kh.or.kr/jnrepo/upload/jnPrgFestivalProgram/202509/b6ce630ed4fb4210acf34a1c87188832_1757556764615.JPG,썸네일,https://www.kh.or.kr/program/view/menu/1292?viewType=ach&idx=659&searchRound=28&searchStTime=&searchEnTime=&searchField=homeAll&searchText=,경복궁,2025년 경복궁 생과방(하반기),체험,종료,체험,사전예약,2025-10-08~2025-10-12,"일,월,수,목,금,토 10:00 / 11:40 / 13:50 / 15:30",경복궁 생과방,회차당 36명(1일 144명),행사문의 콜센터 : 1522-2295 | 티켓문의 : 티켓링크 고객센터 1588-7890,"경복궁 소주방 전각에 위치한 생과방'은 궁중의 육처소處所)가운데 하나이며, '국왕과 왕비의 후식과 별식을 준비하던 곳으로 '생물방' 혹은 '생것방'이라고도 불렸습니다. 경복궁 생과방 프로그램은 조선왕조실록의 내용을 토대로 실제 임금이 드셨던 궁중병과와 궁중약차를 오늘날에도 즐길 수 있도록 구성된 체험 프로그램 입니다. 1. 행사 기간 : 2025. 9. 3.(수) ~ 11. 3.(월) * 매주 수~월요일 운영 2. 행사 시간 * 회당 70분 내외 소요 ○ 1회차 10:00 ~ 11:10 ○ 2회차 11:40 ~ 12:50 ○ 3회차 13:50 ~ 15:00 ○ 4회차 15:30 ~ 16:40 3. 행사 장소 : 경복궁 생과방 4. 참여 인원 : 회차당 36명 / 1일 144명 5. 관람 연령 : 전 연령 체험 가능 * <경복궁 생과방>은 좌석 지정제로 운영되는 행사로, 48개월 미만 아동은 보호자 동반 하에 1명까지만 입장 가능합니다. 입장 시 반드시 관련 증빙자료 확인을 진행하며, 증빙자료 미소지 시 입장이 불가함을 안내드립니다. * 취학 연령 및 청소년(2007 ~ 2018년 출생자)은 일반인 1인과 동일한 티켓을 소지하여야 하며, 보호자 동반하여야 입장 가능합니다. 6. 행사 문의 ○ 행사안내 : 궁능 활용 프로그램 전화 상담실 (☎ 1522-2295) ○ 예매안내 : 티켓링크 전화 상담실 (☎ 1588-7890) 7. 예매 안내 * 본 안내 페이지 정독 후 모든 안내사항에 동의하시는 경우에만 응모 및 예매해주시기 바라며, 모든 예매자는 안내 내용을 숙지 및 동의하신 것으로 간주합니다. ○ 예매금액 : 1매 15,000원 *당첨 시 1인 최대 2매 예매 가능 ○ 예매처 : 티켓링크 (www.ticketlink.co.kr) ○ 예매방법 : 우선 예매권 추첨제(온라인) 및 전화 예매 - 우선 예매권 추첨제란? : 창덕궁 달빛기행 예매권 응모에 참여 후, 추첨을 통해 당첨된 분들만 예매에 참여하는 방식입니다. - 예매권 추첨응모 → 추첨 당첨자 발표 → 당첨자 우선 예매 → 잔여석 일반 예매(*선착순) ① 예매권 추첨 응모 : 응모 페이지 접속 및 로그인 → 매수 선택(1인 최대 1매) → 결제진행(0원) → 응모(예매)완료 * 한 ID당 1회 응모 가능하며, 당첨 시 1인 최대 2매 까지 예매 가능합니다. * 응모단계에서는 비용이 발생하지 않습니다. ② 추첨 당첨자 발표 : '국가유산진흥원 누리집 공지, 티켓링크 회원정보에 기입된 휴대폰 번호로 개별 안내 문자 발송 * 예매처 회원정보 내 휴대폰 번호를 사전에 확인·수정하시기 바랍니다. ③ 당첨자 우선 예매 : 예매페이지 접속 및 로그인 → 당첨자 인증(개인정보 입력) → 관람일자 및 회차 선택 → 클린예매 서비스 보안문자 입력 → 결제진행 및 예매완료 * 예매권 당첨자는 '당첨자 우선 예매' 기간 내 원하시는 날짜와 회차를 선착순으로 선택 및 예매할 수 있습니다. * 당첨자 우선 예매 기간 내 티켓 결제까지 완료해야 예약이 최종 확정됩니다. * 기한 내 티켓 결제를 완료하지 않은 경우 당첨이 취소되며, 이를 숙지하지 못해 발생하는 문제는 주최, 주관사, 티켓링크가 책임지지 않습니다. * 당첨자 우선 예매 페이지의 URL 무단 공유를 금하며, 부정 예매 적발 시 자동으로 예매가 취소됩니다. * 당첨자 ID와 예매자 ID가 다를 경우 자동으로 예매가 취소됩니다. * 당첨자 우선 예매를 통해 티켓을 구매하신 경우, 잔여석 일반 예매로 추가 구매가 어려운 점 양해 바랍니다. (ID 제한) ④ 잔여석 일반 예매 : 예매페이지 접속 및 로그인 → 관람일자 및 회차 선택 → 클린예매 서비스 보안문자 입력 → 결제진행 및 예매완료 * 당첨자 우선 예매 기간 종료 후 발생한 잔여석에 한하여 일반 예매(선착순)로 전환됩니다. * 1인 2매까지 예매 가능합니다. 8. 예매 일정 ○ 예매권 추첨 응모 : 2025. 8. 13.(수) 14:00 ~ 8. 19.(화) 23:59 / 7일간 ○ 추첨 당첨자 발표 : 2025. 8. 21.(목) 17:00 이후 ○ 당첨자 우선 예매 : 2025. 8. 22.(금) 14:00 ~ 8. 26.(화) 23:59 / 5일간 ○ 잔여석 일반 예매 : 2025. 8. 27.(수) 14:00 ~ 행사 전일 12:00까지 9. 전화 예매 ○ 예매대상 : 65세 이상(1960년 이전 출생자), 국가유공자, 장애인 ○ 예매처 : 티켓링크 전화 상담실(☎1588-7890) ○ 예매일시 : 2025. 8.27.(수) 14:00 ~ * 전화 상담실 운영시간 : 평일 10:00~19:00 (주말·공휴일 미운영) * 현장에서 증빙자료를 확인할 예정이오니 신분증(국가유공자증, 장애인복지카드 등)을 반드시 지참해주시기 바랍니다. * 전화 예매 및 할인 티켓은 예매자 본인 참여가 원칙이며 가족 양도가 불가합니다. ○ 할인 정보 - 장애의 정도가 심한 장애인(구 1~3급) : 본인 + 동반 1인 / 장애인 복지카드 / 50%할인 - 장애의 정도가 심하지 않은 장애인(구 4~6급) : 본인만 / 장애인 복지카드 / 50%할인 - 국가유공자 : 본인만 / 국가유공자증 / 50%할인 * 할인은 예매 시 적용 가능하며, 일반 권종으로 예매 후 현장에서 할인 적용(차액 환불)이 불가합니다. * 현장 확인 증빙자료 미지참 시 차액 결제, 환불, 행사 참여가 불가한 점 양해 부탁드립니다. 10. 예매 유의사항 [티켓 예매] ○ 본 행사의 티켓은 정식 예매처인 티켓링크를 통한 100% 사전예약 판매를 원칙으로 하며, 그 외의 경로나 현장 판매는 진행되지 않습니다. ○ 부정 예매 및 암표 거래 방지를 위해 신용카드 결제만 가능합니다. ○ 예매하신 본인 입장이 원칙이며, 타인 양도가 불가합니다. ○ 단, 가족 관계일 경우 예매자 및 양도받으실 가족 본인의 신분증과 가족 관계 증빙자료(주민등록등본 혹은 가족관계증명서) 지참 시에만 예외적으로 양도가 가능합니다. * 법적 정의(민법 제779조)에 따른 ‘가족’만 해당(배우자, 직계혈족, 형제자매) * 단, 전화 예매 및 할인 티켓은 예매자 본인 참여가 원칙이며 가족 양도 불가 ○ 본 행사는 생과방에 마련되는 예매확인처에서 본인확인을 진행합니다. 예매자 본인 명의와 일치하는 신분증(원본) 및 예매내역(예매번호)을 반드시 지참해주시기 바랍니다. ○ 실물 티켓은 별도로 제공되지 않습니다. ○ 부정한 방법(매크로 사용, 우선 예매 URL 공유 등)으로 예매하거나 불법 암표 매매 목적으로 구매하는 경우 적발 시 해당 티켓은 사전 통보 없이 예매 취소 및 사용을 제한할 수 있습니다. ○ 불법 암표 거래(프리미엄 티켓 판매, 티켓 양도 사기)로 선량한 예매자의 피해가 발생하고 있습니다. 이로 인한 문제 발생 시 행사 주최·주관사, 예매처는 책임지지 않습니다. 반드시 정식 예매처를 통해 예매해주시기 바랍니다. ○ 본 행사 진행 중 기록촬영으로 인해 관람객 초상이 노출되거나 촬영될 수 있으니 이 점 양해 부탁드립니다. [취소 및 환불] ○ 예매하신 티켓의 취소와 환불은 예매처의 규정을 준수합니다. ○ 취소 마감 시간(행사 전일 12:00) 이전 티켓 취소 시 100% 환불되며, 취소 수수료가 발생하지 않습니다. ○ 취소 마감 시간(행사 전일 12:00) 경과 후 티켓 취소 및 변경이 불가합니다. 11. 프로그램 안내 경복궁에서 마주한 특별한 시간 A Special Ocaasion Enjoyed in Gyeongbokgung Palace [궁중병과] ① 주악세트(다과 6종, 약차 1종)주악 : 복숭아·호두정과, 매작과, 잣박산, 금귤정과, 모과과편 ② 곶감쌈 세트(다과6종, 약차 1종) : 곶감쌈, 약과, 매작과, 흑임자·호박씨 다식, 복숭아정과, 모과과편 [궁중약차] ① 감길다(도라지, 감초, 귤피) ② 삼귤다(인삼, 귤피, 대추) ③ 제호다(매실) ④ 오미자다(오미자) 12. 접수 안내 ○ 접수 장소 : 경복궁 생과방 입구 예매확인처 ○ 접수 시간 - 1회차 09:55 - 2회차 11:35 - 3회차 13:45 - 4회차 15:25 * 각 회차별 행사 시작 시간 5분 전부터 접수 및 생과방 입장이 가능합니다. * 경복궁 입장 시, “경복궁 입장권”은 매표소에서 별도로 구매하신 후 입장하셔야 합니다. 13. 행사 유의사항 ○ 접수 시 유의사항 - 본 행사는 예매확인처에서 본인확인을 진행합니다. 예매자 본인 명의와 일치하는 신분증(원본) 및 예매내역(예매번호)을 반드시 지참해주시기 바랍니다. - 예매자 본인확인이 불가하거나 예매정보와 현장 참여자 정보가 다를 경우 입장이 제한됩니다. - 할인 예매 고객께서는 현장 확인 증빙자료를 반드시 지참해주시기 바랍니다. - 접수 시간이 경과하면 행사 참여에 제한이 있을 수 있습니다. ○ 관람 시 유의사항 - 행사 중 플래시 사용, 삼각대 사용, 음식물 반입을 금합니다. - 사전예매 시 선택하신 좌석과 궁중다과의 메뉴 변경은 불가합니다. - 거동이 불편하신 고객께서는 추후 연락드리는 운영사무국을 통해 휠체어 탑승 여부를 알려 주시기 바라며, 사전 협의 후 원하시는 경우에는 별도 야외 좌석으로 안내드릴 예정입니다. ○ 우천 시 안내 - 본 행사는 우천 시에도 취소 없이 운영됩니다. - 변동 및 안내사항은 문자로 우선 안내됩니다. 예매 전에 티켓링크 회원정보 상의 연락처를 반드시 확인하시기 바라며, 회원정보 오기재로 인한 불이익은 행사 주최·주관사, 티켓사에서 책임지지 않습니다. 14. 오시는 길 ○ 지하철 - <안국역> 3호선 1번 출구 - <광화문역> 5호선 2번 출구 - <경복궁역> 3호선 4번 출구 * 경복궁 동편 유료주차장(주차비 본인 부담) 이용이 가능합니다. 15. 티켓 문의 : 티켓링크 전화 상담실 ☎1588-7890 16. 행사문의 : 궁능 활용 프로그램 전화 상담실 1522-2295 주최 : 국가유산청 궁능유적본부 https://royal.khs.go.kr 주관 : 국가유산진흥원 https://www.kh.or.kr",https://www.kh.or.kr/jnrepo/upload/jnPrgFestivalProgram/202509/b6ce630ed4fb4210acf34a1c87188832_1757556764615.JPG
28,11회,경복궁,527,경복궁 왕가의 산책,재현,"일,수,목,금,토 11:30(50분) / 14:30(50분)",https://www.kh.or.kr/jnrepo/upload/jnPrgFestivalProgram/202408/92835afa0a214c7c9b433a19668a8f78_1724820270391.jpg,왕가,https://www.kh.or.kr/program/view/menu/1292?viewType=ach&idx=527&searchRound=28&searchStTime=&searchEnTime=&searchField=homeAll&searchText=,경복궁,경복궁 왕가의 산책,재현,종료,재현,현장참여,2025-10-08~2025-10-12,"일,수,목,금,토 11:30(50분) / 14:30(50분)",경복궁 일대,,,"왕과 함께하는 특별한 경복궁 산책 ! ‘ 왕가의 산책 ’ 은 국왕 , 왕비 , 왕세자 , 세자빈이 산선시위와 군사의 호위를 받으며 궁궐을 산책하는 모습을 재현한 행사입니다 . 조선시대 경복궁의 한 장면 속을 함께 거닐어 보는 건 어떨까요 ? * 산선시위 : 산 ( 우산 모양의 의잘물 ) 과 선 ( 부채 모양 의장물 ) 을 들고 임금을 호위하는 사람 [ 행사안내 ] - 일자 : 10. 8.(수) ~10. 12.(일) - 시간 : 11:30 / 14:30 (40분) - 산책 동선 : 건춘문(시작) - 향원정(포토타임) - 경회루(포토타임) - 근정전 - 퇴장(종료) [ 유의사항 ] - 야외 행사의 특성 상 행사당일 우천 예보 시 행사가 취소될 수 있습니다 . - 궁궐 내 모든 공간은 금역구역입니다 . - 문화유산 보호구역으로 음식물 , 인화물질 , 놀이기구의 반입이 제한됩니다 . - 행사 당일 언론 및 방송 취재가 있을 수 있으며 , 사전에 개별 고지 없이 촬영될 수 있음을 양해바랍니다 . - 행사 시 촬영한 사진 및 영상은 궁중문화축전의 공식 홍보 및 연구 , 발간 자료 등에 활용될 수 있습니다 . * 행사문의 : 궁능활용프로그램 전화상담실 (1522-2295)",https://www.kh.or.kr/jnrepo/upload/jnPrgFestivalProgram/202408/92835afa0a214c7c9b433a19668a8f78_1724820270391.jpg
28,11회,창덕궁,692,아침 궁을 깨우다,체험,,https://www.kh.or.kr/jnrepo/upload/jnPrgFestivalProgram/202509/9cdf4a0522b145b281ad3c7bd086ec03_1757545241348.jpg,썸네일,https://www.kh.or.kr/program/view/menu/1292?viewType=ach&idx=692&searchRound=28&searchStTime=&searchEnTime=&searchField=homeAll&searchText=,창덕궁,아침 궁을 깨우다,체험,종료,체험,사전예약,2025-10-08~2025-10-12,,창덕궁 일대,회당 40명,티켓문의 : 1588-7890 / 행사운영 : 1522-2295,,https://www.kh.or.kr/jnrepo/upload/jnPrgFestivalProgram/202509/9cdf4a0522b145b281ad3c7bd086ec03_1757545241348.jpg
